platform,source_url,product_id,handle,url,title,brand,product_type,tags,variant_id,variant_title,sku,price,compare_at_price,currency,options,available,image
woocommerce,https://containersolutionscs.de,2528,aiper-scuba-s3-kabelloser-poolroboter-fuer-pools-bis-150-m%c2%b2,https://containersolutionscs.de/produkt/aiper-scuba-s3-kabelloser-poolroboter-fuer-pools-bis-150-m%c2%b2/,Aiper Scuba S3 – Kabelloser Poolroboter für Pools bis 150 m²,,Poolroboter,,2528,Aiper Scuba S3 – Kabelloser Poolroboter für Pools bis 150 m²,CL3ST2631,600.00,600.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/as.185233814.jpg
woocommerce,https://containersolutionscs.de,2522,aiper-scuba-s1-2026-edition-kabelloser-poolreinigungsroboter-fuer-pools-bis-150-m%c2%b2,https://containersolutionscs.de/produkt/aiper-scuba-s1-2026-edition-kabelloser-poolreinigungsroboter-fuer-pools-bis-150-m%c2%b2/,Aiper Scuba S1 (2026 Edition) – Kabelloser Poolreinigungsroboter für Pools bis 150 m²,,Poolroboter,,2522,Aiper Scuba S1 (2026 Edition) – Kabelloser Poolreinigungsroboter für Pools bis 150 m²,CL3ST2630,375.00,375.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/as.151765771.jpg
woocommerce,https://containersolutionscs.de,2509,beatbot-sora-p7-poolroboter,https://containersolutionscs.de/produkt/beatbot-sora-p7-poolroboter/,Beatbot Sora P7 Poolroboter,,Poolroboter,,2509,Beatbot Sora P7 Poolroboter,CL3ST2629,875.00,875.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/beatbot-sora-p7-poolroboter-rueckansicht-filterkorb.jpg
woocommerce,https://containersolutionscs.de,2497,beatbot-sora-p1-poolroboter,https://containersolutionscs.de/produkt/beatbot-sora-p1-poolroboter/,Beatbot Sora P1 Poolroboter,,Poolroboter,,2497,Beatbot Sora P1 Poolroboter,CL3ST2628,430.00,430.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/beatbot-sora-p1-poolroboter-schraegansicht-hinten.jpg
woocommerce,https://containersolutionscs.de,2483,beatbot-aquasense-2-ultra-poolroboter,https://containersolutionscs.de/produkt/beatbot-aquasense-2-ultra-poolroboter/,Beatbot AquaSense 2 Ultra Poolroboter,,Poolroboter,,2483,Beatbot AquaSense 2 Ultra Poolroboter,CL3ST2627,2150.00,2150.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/beatbot-aquasense-2-ultra-poolroboter-anwendung-bb-aquasense2ultra.jpg
woocommerce,https://containersolutionscs.de,2465,beatbot-aquasense-2-pro-poolroboter,https://containersolutionscs.de/produkt/beatbot-aquasense-2-pro-poolroboter/,Beatbot AquaSense 2 Pro Poolroboter,,Poolroboter,,2465,Beatbot AquaSense 2 Pro Poolroboter,CL3ST2626,1650.00,1650.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/beatbot-aquasense-2-pro-schraegansicht-links-buersten.jpg
woocommerce,https://containersolutionscs.de,2455,beatbot-aquasense-2-poolroboter,https://containersolutionscs.de/produkt/beatbot-aquasense-2-poolroboter/,Beatbot AquaSense 2 Poolroboter,,Poolroboter,,2455,Beatbot AquaSense 2 Poolroboter,CL3ST2625,850.00,850.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/beatbot-aquasense-2-poolroboter-unterseite-walzenbuersten-hinten.jpg
woocommerce,https://containersolutionscs.de,2443,10-fuss-lagercontainer-mit-schwerlastregalen-strompaket,https://containersolutionscs.de/produkt/10-fuss-lagercontainer-mit-schwerlastregalen-strompaket/,10 Fuß Lagercontainer mit Schwerlastregalen + Strompaket,,Lagercontainer,,2443,10 Fuß Lagercontainer mit Schwerlastregalen + Strompaket,CL3ST2624,2500.00,2500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/4565753664.png
woocommerce,https://containersolutionscs.de,2428,2428,https://containersolutionscs.de/produkt/2428/,"15FT Lagercontainer 3,20m Breite – Isoliert",,Lagercontainer,,2428,"15FT Lagercontainer 3,20m Breite – Isoliert",CL3ST2623,6500.00,6500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/4136037836-1.png
woocommerce,https://containersolutionscs.de,2424,15ft-lagercontainer-mit-schiebetueren,https://containersolutionscs.de/produkt/15ft-lagercontainer-mit-schiebetueren/,15FT Lagercontainer mit Schiebetüren,,Lagercontainer,,2424,15FT Lagercontainer mit Schiebetüren,CL3ST2622,4950.00,4950.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/4932215756.png
woocommerce,https://containersolutionscs.de,2418,12-fuss-lagercontainer-mit-gabeltaschen-neu,https://containersolutionscs.de/produkt/12-fuss-lagercontainer-mit-gabeltaschen-neu/,12 Fuß Lagercontainer mit Gabeltaschen – Neu,,Lagercontainer,,2418,12 Fuß Lagercontainer mit Gabeltaschen – Neu,CL3ST2621,1550.00,1550.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/Porte-a-enroulement-du-container-12-pieds-ouverte-pour-un-acces-facile.webp
woocommerce,https://containersolutionscs.de,2396,neuer-10-fuss-lagercontainer,https://containersolutionscs.de/produkt/neuer-10-fuss-lagercontainer/,Neuer 10-Fuß-Lagercontainer,,Lagercontainer,,2396,Neuer 10-Fuß-Lagercontainer,CL3ST2620,750.00,750.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/5d7445ed86.webp
woocommerce,https://containersolutionscs.de,2385,lagercontainer-3x2-m-doppeltuer-lange-seite-anthrazit-ral-7016,https://containersolutionscs.de/produkt/lagercontainer-3x2-m-doppeltuer-lange-seite-anthrazit-ral-7016/,Lagercontainer 3×2 m – Doppeltür lange Seite – Anthrazit RAL 7016,,Lagercontainer,,2385,Lagercontainer 3×2 m – Doppeltür lange Seite – Anthrazit RAL 7016,CL3ST2619,1800.00,1800.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/productfoto-met-achtergronda1-Edit.webp
woocommerce,https://containersolutionscs.de,2377,3m-lagercontainer-mit-antikondensat-und-doppeltuer,https://containersolutionscs.de/produkt/3m-lagercontainer-mit-antikondensat-und-doppeltuer/,3m Lagercontainer mit Antikondensat und Doppeltür,,Lagercontainer,,2377,3m Lagercontainer mit Antikondensat und Doppeltür,CL3ST2618,1850.00,1850.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/3m_lagercontainer_antikondensat_doppeltuer_premium_1280x1280.jpg
woocommerce,https://containersolutionscs.de,2366,20-fuss-containerpool-anthrazitgrau-mit-jet-swim-funktion,https://containersolutionscs.de/produkt/20-fuss-containerpool-anthrazitgrau-mit-jet-swim-funktion/,"20-Fuß-Containerpool, anthrazitgrau, mit Jet-Swim-Funktion",,Containerpool,,2366,"20-Fuß-Containerpool, anthrazitgrau, mit Jet-Swim-Funktion",CL3ST2617,5399.00,5399.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/rn-image_picker_lib_temp_ea67d160-5c75-40cd-8dd6-d1b67a8a1ef7.webp
woocommerce,https://containersolutionscs.de,2351,industrieller-pool-container-6-meter-schwarz-neu,https://containersolutionscs.de/produkt/industrieller-pool-container-6-meter-schwarz-neu/,"Industrieller Pool-Container, 6 Meter, Schwarz – Neu",,Containerpool,,2351,"Industrieller Pool-Container, 6 Meter, Schwarz – Neu",CL3ST2616,6700.00,6700.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/rn-image_picker_lib_temp_8465174a-d80f-492d-a44f-d013ba97a07c-1.jpg
woocommerce,https://containersolutionscs.de,2342,pool-container-20-fuss-plug-play-komplettset,https://containersolutionscs.de/produkt/pool-container-20-fuss-plug-play-komplettset/,Pool-Container 20 Fuß – Plug & Play Komplettset,,Containerpool,,2342,Pool-Container 20 Fuß – Plug & Play Komplettset,CL3ST2615,5500.00,5500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/IMG-20250520-WA0272.webp
woocommerce,https://containersolutionscs.de,2333,container-spa-pool-30-x-30-m-whirlpool-komfortpaket,https://containersolutionscs.de/produkt/container-spa-pool-30-x-30-m-whirlpool-komfortpaket/,"Container-Spa-Pool 3,0 × 3,0 m, Whirlpool, Komfortpaket",,Containerpool,,2333,"Container-Spa-Pool 3,0 × 3,0 m, Whirlpool, Komfortpaket",CL3ST2614,3799.00,3799.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/3c2830_a33c941f9b8d43e2b401e624e1519cb1mv2-1-1.webp
woocommerce,https://containersolutionscs.de,2321,pool-expert-edelstahlschwimmbecken-3x6x134-m,https://containersolutionscs.de/produkt/pool-expert-edelstahlschwimmbecken-3x6x134-m/,"Pool Expert Edelstahlschwimmbecken 3×6×1,34 m",,Containerpool,,2321,"Pool Expert Edelstahlschwimmbecken 3×6×1,34 m",CL3ST2613,8500.00,8500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/02223023222656232652626262JPG-1-600x400-1.webp
woocommerce,https://containersolutionscs.de,2310,mini-poolcontainer,https://containersolutionscs.de/produkt/mini-poolcontainer/,Mini-Poolcontainer,,Containerpool,,2310,Mini-Poolcontainer,CL3ST2612,6000.00,6000.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/d7465e8ac6460e957d.webp
woocommerce,https://containersolutionscs.de,2302,containerpool-12-m-mit-strandbereich-aus-exotenholz,https://containersolutionscs.de/produkt/containerpool-12-m-mit-strandbereich-aus-exotenholz/,Containerpool 12 m – Mit Strandbereich aus Exotenholz,,Containerpool,,2302,Containerpool 12 m – Mit Strandbereich aus Exotenholz,CL3ST2611,6950.00,6950.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/container-piscine.-_-shipping-container-pool-vue.webp
woocommerce,https://containersolutionscs.de,2294,poolcontainer-620-x-250-m-comfort-paket,https://containersolutionscs.de/produkt/poolcontainer-620-x-250-m-comfort-paket/,"Poolcontainer 6,20 × 2,50 m – Comfort Paket",,Containerpool,,2294,"Poolcontainer 6,20 × 2,50 m – Comfort Paket",CL3ST2610,7100.00,7100.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/1_ba73685b-1ad8-4d29-a4f7-15556424fb5d-1.webp
woocommerce,https://containersolutionscs.de,2286,premium-containerpool-20-fuss-mit-schiebedach,https://containersolutionscs.de/produkt/premium-containerpool-20-fuss-mit-schiebedach/,Premium-Containerpool 20 Fuß mit Schiebedach,,Containerpool,,2286,Premium-Containerpool 20 Fuß mit Schiebedach,CL3ST269,5500.00,5500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/1_930eff0d-c177-4452-99b0-996bbc3a6538.jpg
woocommerce,https://containersolutionscs.de,2278,65-m-x-25-m-grosser-polypropylen-pool-mit-4-m-poolfenster-neu,https://containersolutionscs.de/produkt/65-m-x-25-m-grosser-polypropylen-pool-mit-4-m-poolfenster-neu/,"6,5 m × 2,5 m großer Polypropylen-Pool mit 4 m Poolfenster – Neu",,Containerpool,,2278,"6,5 m × 2,5 m großer Polypropylen-Pool mit 4 m Poolfenster – Neu",CL3ST268,4250.00,4250.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/130d33_c7e9d39502924f9581a96332e4e8c0d9mv2-1.jpg
woocommerce,https://containersolutionscs.de,2268,62-m-x-25-m-grosser-containerpool-mit-waermepumpe-premium-paket-neu,https://containersolutionscs.de/produkt/62-m-x-25-m-grosser-containerpool-mit-waermepumpe-premium-paket-neu/,"6,2 m × 2,5 m Großer Containerpool mit Wärmepumpe – Premium-Paket – Neu",,Containerpool,,2268,"6,2 m × 2,5 m Großer Containerpool mit Wärmepumpe – Premium-Paket – Neu",CL3ST267,6500.00,6500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/130d33_4fae47c211484f18933a5b9a468d5784mv2-1-1.jpg
woocommerce,https://containersolutionscs.de,2260,20-fuss-buerocontainer-classic-line,https://containersolutionscs.de/produkt/20-fuss-buerocontainer-classic-line/,20 Fuß Bürocontainer Classic-Line,,,,2260,20 Fuß Bürocontainer Classic-Line,CL3ST266,3600.00,3600.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/07c851_fa2c458e18f4451391365cb9f2f189eemv2.webp
woocommerce,https://containersolutionscs.de,2248,20-fuss-buerocontainer-mailand-6-x-3-m,https://containersolutionscs.de/produkt/20-fuss-buerocontainer-mailand-6-x-3-m/,20-Fuß-Bürocontainer Mailand (6 × 3 m),,,,2248,20-Fuß-Bürocontainer Mailand (6 × 3 m),CL3ST265,4500.00,4500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/1-73.webp
woocommerce,https://containersolutionscs.de,2237,20-fuss-buerocontainer,https://containersolutionscs.de/produkt/20-fuss-buerocontainer/,20 Fuß Bürocontainer,,,,2237,20 Fuß Bürocontainer,CL3ST264,2999.00,2999.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/dab923_ec55d237e74846549724c1acde9e7a12mv2-1-2.webp
woocommerce,https://containersolutionscs.de,2219,buerocontainer-berlin-4x3-meter-neu,https://containersolutionscs.de/produkt/buerocontainer-berlin-4x3-meter-neu/,Bürocontainer „Berlin“ 4×3 Meter – Neu,,,,2219,Bürocontainer „Berlin“ 4×3 Meter – Neu,CL3ST263,3500.00,3500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/52aa76_a8b56f7987d24c339899.webp
woocommerce,https://containersolutionscs.de,2198,neuer-10-fuss-buerocontainer,https://containersolutionscs.de/produkt/neuer-10-fuss-buerocontainer/,Neuer 10-Fuß-Bürocontainer,,,,2198,Neuer 10-Fuß-Bürocontainer,LC3ST262,2499.00,2499.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/A-600x600-1.webp
woocommerce,https://containersolutionscs.de,2178,buerocontainer-600-x-240-m,https://containersolutionscs.de/produkt/buerocontainer-600-x-240-m/,"Bürocontainer 6,00 × 2,40 m",,,,2178,"Bürocontainer 6,00 × 2,40 m",CL3ST261,4200.00,4200.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/098_029037402-1963.3-1-1-1.jpg
